star_rating,review_text,clean_text,vader_compound,vader_label,textblob_polarity,textblob_label,silver_label
5,"our cat only ate 9 lives wet and dry.  then one day she started vomitting.  and it wouldn't stop.  after every meal i would find surprises all around the house.  mind you,... i could care less about my cat (it's my husbands and the cat and i hate each other) but i actually felt bad for her.  so i researched and tried other kinds and then came across natural balance.  she loves it!  wet and dry and no vomitting!!!  it's a little expensive, but cheeper than the vet or tons of carpet cleaner.  i just wish more stores sold it so i wouldn't have to drive so far to pick it up.  her coat is shiny and no dandruff.  i don't remember the last time she vommitted.  and she even seems to be acting better (nicer) since the new food.  it did wonders on her!",cat ate lives wet dry one day started vomitting stop every meal would find surprises around house mind could care less cat husbands cat hate actually felt bad researched tried kinds came across natural balance loves wet dry vomitting little expensive cheeper vet tons carpet cleaner wish stores sold drive far pick coat shiny dandruff remember last time vommitted even seems acting better nicer since new food wonders,0.9333,positive,-0.08027935606060606,negative,positive
1,"We had mole tunnels throughout our lawn.  We first tried the non-lethal castor/garlic oil water spray method (twice).  It didn't work. Then we tried laying two of the Victor Out of Sight Mole Trap out.  That didn't work, either. Finally, my son spot movement in the lawn and he stomped on the tunnel.  The mole was dead. It was small, only about 4 inches.  But, it was amazing, that was the end of our problem.  Our entire lawn - which isn't small - was destroyed by ONE tiny mole.  Best advise, look for the movement of the mole in the late afternoon, than stomp on it or use a flat end of a large shovel. Moles have thin skulls so apparently they are easy to kill. One mole can do an incredible amount of damage.<br /><br />5/31/10 update:<br /><br />New season, new mole appears. Instead of using the mole trap, I tried a new approach--- kill his food source. One application of grub and insect killer and the mole is gone, probably to the neighbors yard. Everything I read on the internet suggest that you have to kill the mole but that has remained elusive except by luck. Getting rid of his food source though worked immediately. We never saw another tunnel after the grub and insect killer was applied over three weeks ago. We'll see how long it lasts but this was much easier than trying (unsuccesfully) to trap the mole.",mole tunnels throughout lawn first tried non lethal castor garlic oil water spray method twice work tried laying two victor sight mole trap work either finally son spot movement lawn stomped tunnel mole dead small inches amazing end problem entire lawn small destroyed one tiny mole best advise look movement mole late afternoon stomp use flat end large shovel moles thin skulls apparently easy kill one mole incredible amount damage update new season new mole appears instead using mole trap tried new approach kill food source one application grub insect killer mole gone probably neighbors yard everything read internet suggest kill mole remained elusive except luck getting rid food source though worked immediately never saw another tunnel grub insect killer applied three weeks ago see long lasts much easier trying unsuccesfully trap mole,-0.9835,negative,0.1164450628736343,positive,negative
5,This product is an excellent dental care product. It certainly helps in keeping Bailey's teeth and gums in better shape. And he loves getting one to chew on each day - he gulps it down. A good product and one the doggie loves too - great combination.,product excellent dental care product certainly helps keeping bailey teeth gums better shape loves getting one chew day gulps good product one doggie loves great combination,0.9821,positive,0.5097883597883598,positive,positive
1,"This product is completely ridiculous. Just a year or two ago, they used to sell it in boxes which contained only chicken tikka masala, and no rice. Now, they've cut the portion of CTM in half, and replaced it with some cheap bland rice. The price of the entire package has NOT gone down, though. So now I get half as much CTM for the same exact price.<br />I emailed the company to complain, and they claim that many people were demanding the rice. I assume this is a lie, because I buy this product for the chicken tikka masala, not for rice. I can easily make my own rice very easily and quickly. I think they did it to cut costs and rip people off.<br />The CTM in the package is delicious, but unfortunately I am not going to buy it when I have to pay full price for such a small amount. Now I have to heat up two of them to get the same amount I had before, and who knows if even that is the same amount.<br />I found one store in Queens that has the old stuff (no rice), but I'm afraid they're going to run out and not replace it.<br />I do not want the rice in this thing, the portion of CTM is much too small. I urge everyone to not buy this product, wait until the old style becomes available again:<br />http://www.amazon.com/Tandoor-Chef-Chicken-Masala-10-Ounce/dp/B002GOYT1O/ref=pd_sim_gro_3",product completely ridiculous year two ago used sell boxes contained chicken tikka masala rice cut portion ctm half replaced cheap bland rice price entire package gone though get half much ctm exact price emailed company complain claim many people demanding rice assume lie buy product chicken tikka masala rice easily make rice easily quickly think cut costs rip people ctm package delicious unfortunately going buy pay full price small amount heat two get amount knows even amount found one store queens old stuff rice afraid going run replace want rice thing portion ctm much small urge everyone buy product wait old style becomes available,-0.7125,negative,0.0771326164874552,positive,negative
1,"Okay I usually LOVE Fondarific fondant and order it any time I want to splurge and save myself the work of making my own fondant. Since I had a cake that I wanted to be hot pink I figured I would order some premade fondarific to avoid the hassle of trying to dye marshmellow fondant to the shade of pink I wanted.<br />What a mess!! I started the cake late because I thought ""hey I have fondarific and it is a cinch to roll out"" WRONG. The stuff was a sticky, gooey mess that kept melting away and tearing when I tried to pull it off the rolling mat. I used a ton of shortening to keep it from sticking and rolled it super thick just to compensate. It sort of worked, my cake had pock marks in the fondant from where it started to tear and stick to the mat but at 1am I was more worried about getting the dang thing covered than I was about pock marks. Seriously it took me about 90 minutes to get my 2 tier cake covered where it usually would take 20 mins with fondarific. I don't know if it had to do with the pink dye in the fondant (I have never used this dark of a pink before) or if there was a manufacture defect with this batch of fondant. All I know is I live in Washington where there is zero humidity and you would have thought I was in Savannah Georgia with the way it was drooping off my hands. I will not be ordering this color again any time soon.<br />I have 3 other colors I ordered and will try out soon, will let you know if I have the same problems with them.",okay usually love fondarific fondant order time want splurge save work making fondant since cake wanted hot pink figured would order premade fondarific avoid hassle trying dye marshmellow fondant shade pink wanted mess started cake late thought hey fondarific cinch roll wrong stuff sticky gooey mess kept melting away tearing tried pull rolling mat used ton shortening keep sticking rolled super thick compensate sort worked cake pock marks fondant started tear stick mat worried getting dang thing covered pock marks seriously took minutes get tier cake covered usually would take mins fondarific know pink dye fondant never used dark pink manufacture defect batch fondant know live washington zero humidity would thought savannah georgia way drooping hands ordering color time soon colors ordered try soon let know problems,-0.8727,negative,0.000615530303030293,abstain,negative
4,"A box comes with 5 bars in it, and the bars themselves are pretty small in comparison to other breakfast bars I have had. Four bites and I am done. But it has a very addicting taste to it. It is packed with granola, with a layer of chocolate on the bottom, and chocolate drizzled on top with chocolate chips on top as well.<br /><br />I really like the taste, but it does taste more sweeter than I thought it would. I can't really taste the normal dark chocolate bitterness. When I am done with the bar, I want more.<br /><br />It says it has 4g fiber, 4g protein, 3g fat, 7g sugar, 85g sodium and 110 calories for 27g size bar.",box comes bars bars pretty small comparison breakfast bars four bites done addicting taste packed granola layer chocolate bottom chocolate drizzled top chocolate chips top well really like taste taste sweeter thought would really taste normal dark chocolate bitterness done bar want says g fiber g protein g fat g sugar g sodium calories g size bar,0.7261,positive,0.17954545454545456,positive,positive
1,"*** I'm going to file an A to Z claim now since Vitacost has already stated they will not take any action for this error as they blame Amazon for misinformation. Per description and picture, a single order should be 6 bottles of Walden Farms Alfredo Pasta Sauce. I placed for orders and expected to receive 24 bottles. Instead, I received 4 bottles. I called Vitacost this morning and spoke to Tekatra who claimed that Vitacost shipped the order as placed by Amazon and Vitacost is not going to be held responsible for misinformation. I certainly feel cheated and would like a full refund or, more preferable, my order completed with the appropriate number of product with free shipping.",going file z claim since vitacost already stated take action error blame amazon misinformation per description picture single order bottles walden farms alfredo pasta sauce placed orders expected receive bottles instead received bottles called vitacost morning spoke tekatra claimed vitacost shipped order placed amazon vitacost going held responsible misinformation certainly feel cheated would like full refund preferable order completed appropriate number product free shipping,-0.058,negative,0.23253968253968255,positive,negative
5,"Pros: Great supplement for convalescing cats - vitamins, nutrients, and includes taurine.  Cons: only good for 3 days - but I have frozen it in ice cube trays and use it as needed.  Recommended.",pros great supplement convalescing cats vitamins nutrients includes taurine cons good days frozen ice cube trays use needed recommended,0.6908,positive,0.5,positive,positive
5,Great snack for those trying to avoid (or can't have) dairy or sugar. The mild ginger taste makes it a great snack or desert.,great snack trying avoid dairy sugar mild ginger taste makes great snack desert,0.7906,positive,0.6444444444444445,positive,positive
5,"I was introduced to this pepper sauce at least ten years ago and have been ordering it by the case ever since.  (In the earlier days when it was less popular, I had to pretend to be a restaurant in order to get it through a commercial supplier.)<br /><br />I do like very hot and spicy.  But, what's special about this sauce is the flavor.  You can actually enjoy the Habanero flavor without your tongue smoking.  Goes on the scrambled eggs every morning.  Good addition to barbecue sauces.  Goes into soups, that 6-hours-of-slow-cooking chili made from scratch (or, the stuff from the can), ....",introduced pepper sauce least ten years ago ordering case ever since earlier days less popular pretend restaurant order get commercial supplier like hot spicy special sauce flavor actually enjoy habanero flavor without tongue smoking goes scrambled eggs every morning good addition barbecue sauces goes soups hours slow cooking chili made scratch stuff,0.9325,positive,0.19154761904761905,positive,positive
1,"I used these pearls on elephant cookies for a client.  They bled horribly, making each elephant look like it had a black eye.  So I ended up having to explain the issue to the client, which made me look completely inept and unprofessional... and I stayed up most of the night rebaking and redecorating them and delivered the cookies just before the event started.  I emailed Wilton customer service and they said that it's common for colored pearls/sprinkles to bleed because of the moisture in the icing.  Basically, ""tough luck.""  Other brands don't bleed, so Wilton is full of crap.  They have lost me as a customer... I will never buy as much as a bakery box from them again.",used pearls elephant cookies client bled horribly making elephant look like black eye ended explain issue client made look completely inept unprofessional stayed night rebaking redecorating delivered cookies event started emailed wilton customer service said common colored pearls sprinkles bleed moisture icing basically tough luck brands bleed wilton full crap lost customer never buy much bakery box,-0.7823,negative,-0.16305555555555556,negative,negative
2,"I've been looking for a replacement for Starbucks which is, to me, too unnecessarily bitter.  I ordered this after I saw a a reviewer mentioned the brand in a review for LavAzza.  I ordered this and the LavAzza Crema de Gusto (according to the reviews not all LavAzza lines are good).<br />Why would I pay almost $16 bucks that doesn't taste or smell as good as our office coffee which is Barnie? Because I didn't know.<br />By the way, I use the French press when preparing both kinds of coffee.  Does that make a difference?",looking replacement starbucks unnecessarily bitter ordered saw reviewer mentioned brand review lavazza ordered lavazza crema de gusto according reviews lavazza lines good would pay almost bucks taste smell good office coffee barnie know way use french press preparing kinds coffee make difference,-0.168,negative,0.19999999999999998,positive,negative
1,"Several of the packages had broken pods inside making a mess... then when trying to brew,  the loose coffee plugged the Senceo machine and caused a bigger mess!!<br />Would not purchase product again.",several packages broken pods inside making mess trying brew loose coffee plugged senceo machine caused bigger mess would purchase product,-0.8168,negative,-0.13038461538461538,negative,negative
5,"This is THE best Korean teriaki stir fry sauce EVER, I've used it for chicken and beef with a plethora of vegetables. It is GREAT. In a pinch, serve it over some spaghetti noodles or rice with chunked cooked leftover meats and veggies, and you have an ""instant better than takeout"" meal. I've taken boring chicken breast and have used this as a dip, and have also used it to liven up ""boring"" meals. It is good with other foods as well, for example it makes a great dipping sauce for won tons as well. Slightly sweet with the teriaki and kind of salty, and LOTs of garlic and whole sesame seeds (even though, I've been using this product for YEARS, I have noticed a decrease in the garlic an sesame seeds.)<br /><br />The ONLY problem is THIS: I get this at a local grocery, and when on sale I get two for 7 dollars. Not on sale they are still under five bucks a bottle!<br />I LOVE LOVE LOVE to shop Amazon, because WHY run out when you can have stuff delivered to you? It is all for convenience. HOWEVER, at $13.92 a pound (or about 10 bucks a bottle on here) I am going to be forced to drive the 4 minutes to my local grocery for this.<br />If I ever move and am forced to purchase online as the only way, I will do it. But for now, I'm making the drive. I can get 2 bottles for less than one on here. Sorry Amazon, it isn't YOU per say, but the seller who is offering this product is price jabbing.<br />Great sauce, but I wouldn't pay over 5 bucks a bottle for it, and certainly will NOT be paying 10 bucks a bottle for it.",best korean teriaki stir fry sauce ever used chicken beef plethora vegetables great pinch serve spaghetti noodles rice chunked cooked leftover meats veggies instant better takeout meal taken boring chicken breast used dip also used liven boring meals good foods well example makes great dipping sauce tons well slightly sweet teriaki kind salty lots garlic whole sesame seeds even though using product years noticed decrease garlic sesame seeds problem get local grocery sale get two dollars sale still five bucks bottle love love love shop amazon run stuff delivered convenience however pound bucks bottle going forced drive minutes local grocery ever move forced purchase online way making drive get bottles less one sorry amazon per say seller offering product price jabbing great sauce pay bucks bottle certainly paying bucks bottle,0.9825,positive,0.07971611721611724,positive,positive
2,"The flavor is OK, considering it's gluten free, but actually not that tasty.  After eating half a bag, I threw the rest away, because it has hard grain bits - really hard.  I recently broke a tooth biting down on something as hard as the grain bits in this cracker, and the dentist bill was close to $1000.  I'm not going to chance breaking another tooth with these crackers.",flavor ok considering gluten free actually tasty eating half bag threw rest away hard grain bits really hard recently broke tooth biting something hard grain bits cracker dentist bill close going chance breaking another tooth crackers,-0.7845,negative,-0.033024691358024695,abstain,negative
1,"I bought the Safer traps and Contech traps at the same time. I followed instructions and waited. The Safer traps, after 4 days, have not trapped a single moth. The Contech traps are almost full. I placed them next to each other to see if it was the positioning, but still the Safer traps have not worked.<br /><br />I could understand if it only trapped a few, but none?? We have a terrible infestation of moths and I'm not pleased at all that apparently these traps have been changed, which is why there are previous good reviews.<br /><br />I'm sending them back.",bought safer traps contech traps time followed instructions waited safer traps days trapped single moth contech traps almost full placed next see positioning still safer traps worked could understand trapped none terrible infestation moths pleased apparently traps changed previous good reviews sending back,-0.2455,negative,-0.05420634920634921,negative,negative
1,"This is truly some nasty salmon.  The taste and mouth feel are awful.  I love fish prepared in a variety of ways - but not mashed up with some yucky seasoning and put in a can.  I have served more appealing cat food (to cats of course).  The trail mix was mostly dried bananas.  The dried soy beans were flavorless.  The chocolate was ordinary.  The crackers were just OK as well.  All in all, a very disappointing box of food and certainly no picnic.",truly nasty salmon taste mouth feel awful love fish prepared variety ways mashed yucky seasoning put served appealing cat food cats course trail mix mostly dried bananas dried soy beans flavorless chocolate ordinary crackers ok well disappointing box food certainly picnic,-0.224,negative,-0.13974025974025975,negative,negative
1,"Be warned!  This product is not sweetened with fruit juice.  It is sweetened with cane sugar, that is what the label on my cans list as an ingredient.  No fruit juice mentioned any where in the ingredients.  I will never order a product again that has a disclaimer for it`s ingredients.  Very shoddy business practice if you ask me. Also the cans were dented.",warned product sweetened fruit juice sweetened cane sugar label cans list ingredient fruit juice mentioned ingredients never order product disclaimer ingredients shoddy business practice ask also cans dented,-0.5562,negative,-0.39,negative,negative
5,I also bought this for my 89 yr old dad for father's day.  He loved it.  He is very hard to shop for too.  I am pleased with this purchase!,also bought yr old dad father day loved hard shop pleased purchase,0.7506,positive,0.2614583333333333,positive,positive
5,These are so tasty I use them when making my cheesecake cookies and in pancakes there's nothing that they can't be used in. They taste sweet and not overpowering.,tasty use making cheesecake cookies pancakes nothing used taste sweet overpowering,0.4588,positive,0.35,positive,positive
5,"Never heard of fish tacos. They would be the last thing I would order on a menu. Having a freezer full of fish made me try some other options and I stumbled onto this! Man, is it good. Ordered two more boxes for my friends in Alaska. They can't get enough! Makes a great taco salad, too.",never heard fish tacos would last thing would order menu freezer full fish made try options stumbled onto man good ordered two boxes friends alaska get enough makes great taco salad,0.893,positive,0.3133928571428571,positive,positive
1,"I've had this variety of tea from other sources, so I have an idea what it should taste like.  When I opened the bag, my nose was assaulted by a strong smell of turpentine - I thought it was the packaging, so I moved it into a plastic storage tub.  The brewed tea tasted equally of turpentine.  I did find that if you leave the tea out in the air, the taste and smell dissipates, but keeping it for any length of time in a closed container causes the turpentine taste/smell to return.  Even aerated, the tea has a very grassy taste to it.<br /><br />Maybe I got a bad batch, but I will not buy a Numi tea again after this bad experience.",variety tea sources idea taste like opened bag nose assaulted strong smell turpentine thought packaging moved plastic storage tub brewed tea tasted equally turpentine find leave tea air taste smell dissipates keeping length time closed container causes turpentine taste smell return even aerated tea grassy taste maybe got bad batch buy numi tea bad experience,-0.8965,negative,-0.14166666666666664,negative,negative
1,All cookies arrived brocken. Such expensive cookies and so poor pack! I believe the manufacturer should improve the way that they pack.,cookies arrived brocken expensive cookies poor pack believe manufacturer improve way pack,-0.3363,negative,-0.3333333333333333,negative,negative
2,I took a bite of my first bar and felt that it was dry and somewhat overcooked(?) I realize that this is suppposed to be a healthy bar but it proved to be heavy eating and definately not without a whole glass of milk.<br />Very disappointing.,took bite first bar felt dry somewhat overcooked realize suppposed healthy bar proved heavy eating definately without whole glass milk disappointing,-0.598,negative,0.013888888888888895,abstain,negative
2,"I bought these treats in the hope of putting a little weight onto our eldest cat.  She can't have grain, so I thought this would be a good purchase.  Unfortunately she turned her nose up at it.  Three others did the same as well.  They would rather bat it around than eat it.  The one cat that does eat the treats doesn't need to.  It's possible that I just bought the wrong flavor, but I am hesitant to purchase more.",bought treats hope putting little weight onto eldest cat grain thought would good purchase unfortunately turned nose three others well would rather bat around eat one cat eat treats need possible bought wrong flavor hesitant purchase,-0.2023,negative,0.0017857142857142794,abstain,negative
1,"Overall I was not happy with the crumbiness of these cookies. They were way to fragile and crumby. There is just too many crumbs in my bed, how am I supposed to sleep like this?",overall happy crumbiness cookies way fragile crumby many crumbs bed supposed sleep like,-0.1275,negative,0.024999999999999994,abstain,negative
1,My dogs had been eating canidae since they stopped eating their puppy food. They did great on it until yesterday we bought a new bag and they became violently ill after only eating one bowl. This was the only variant in their diet.<br />I returned the bag back to the pet store and found out they had changed their formula because ingredients had become more expensive. They did not even notify consumers!<br />My dogs have very sensitive stomachs. What they may consider a simple change made them very sick. This is a complete disregard for the dogs they supposedly care for. I understand they need to make money but notify the consumer so they can make an educated decision or buy the old formula at a higher price.,dogs eating canidae since stopped eating puppy food great yesterday bought new bag became violently ill eating one bowl variant diet returned bag back pet store found changed formula ingredients become expensive even notify consumers dogs sensitive stomachs may consider simple change made sick complete disregard dogs supposedly care understand need make money notify consumer make educated decision buy old formula higher price,-0.5004,negative,0.006270871985157698,abstain,negative
1,"Normally I don't take the time to review food products I buy but this product was ABSOLUTELY GROSS.  The noodles tasted mushy and overcooked and the sauce and toppings were abysmal.  Maybe I have higher standards for asian food but the sauce is overwhelmingly and sickenly sweet (and thats just adding a little over half of the bic packet they give you), the sesame seeds had no flavor, and the ""vegetable toppings"" consisted of a tiny packet of bits of dried carrots and green onion.  Sesame teriyaki? Not even close.  Even dried ramen noodles taste better in my opinion (if only because they are deep fried).  If you REALLY want to buy it and try I'd suggest going to publix or kroger and sampling one before you shell out the money for 6.",normally take time review food products buy product absolutely gross noodles tasted mushy overcooked sauce toppings abysmal maybe higher standards asian food sauce overwhelmingly sickenly sweet thats adding little half bic packet give sesame seeds flavor vegetable toppings consisted tiny packet bits dried carrots green onion sesame teriyaki even close even dried ramen noodles taste better opinion deep fried really want buy try suggest going publix kroger sampling one shell money,-0.1279,negative,0.062239583333333334,positive,negative
1,All good except the product. More minute and very small chips than slices. Price was good but these were obviously rejects at the factory. I will not buy them again.,good except product minute small chips slices price good obviously rejects factory buy,-0.34,negative,0.315,positive,negative
5,"I actually haven't purchased the package on this page, but I did recently acquire a three pack of Mishima's hot and sour soup mix, so I thought I'd leave a review. The person who called it liquid pepper must have gotten a bad batch or something, because there's much more here than just pepper. Dried tofu, mushrooms, and green onions, to name a few things. If you like hot and sour soup, get yourself some of this. It's glorious!<br /><br />If you think it's too spicy, you can always add either more water or, perhaps a bit less practically, extra ingredients like fresh tofu, meat, noodles and beansprouts. I highly recommend this soup powder.",actually purchased package page recently acquire three pack mishima hot sour soup mix thought leave review person called liquid pepper must gotten bad batch something much pepper dried tofu mushrooms green onions name things like hot sour soup get glorious think spicy always add either water perhaps bit less practically extra ingredients like fresh tofu meat noodles beansprouts highly recommend soup powder,0.8117,positive,0.012083333333333337,abstain,positive
5,"We have completely replaced white sugar in our home, and Agave Nectar is one of the things we have used to do it.  We use it in baking (although this gets expensive, so sometimes we use organic evaporated cane sugar instead), for syrup (I don't buy or make syrup anymore), on PB&J's, on top of cold cereal or hot oatmeal, etc.  Agave is actually GOOD for you, as it is high in minerals.  In addition, it is low on the glycemic index, so it does not raise your blood sugar levels.  I have been off of white sugar and corn syrup for over a year, so I can tell immediately if something is high in sugar of any form.  Agave does not give me that feeling, so I know it is not affecting my blood sugar level.  I love this stuff, and this subscription on Amazon is the best price around for the good quality Agave.  Thank you Amazon!  By",completely replaced white sugar home agave nectar one things used use baking although gets expensive sometimes use organic evaporated cane sugar instead syrup buy make syrup anymore pb j top cold cereal hot oatmeal etc agave actually good high minerals addition low glycemic index raise blood sugar levels white sugar corn syrup year tell immediately something high sugar form agave give feeling know affecting blood sugar level love stuff subscription amazon best price around good quality agave thank amazon,0.9653,positive,0.22464285714285714,positive,positive
5,"I make a sauce with a can of Cream of Aparagus Soup and a third of a can of milk and serve it over toast. With a side of applesauce, it's one of my favorite quicky meals and a great use for stale bread! If there's any left, I poach an egg the next morning and serve it on toast with the sauce. Guests love it!",make sauce cream aparagus soup third milk serve toast side applesauce one favorite quicky meals great use stale bread left poach egg next morning serve toast sauce guests love,0.9167,positive,0.18571428571428572,positive,positive
5,"Love these Soy Nuts, especially the garlic and onion blend!!!!  Perfect for taking to a party or just snacking on while on the go.  Been happy with every product from Truson.",love soy nuts especially garlic onion blend perfect taking party snacking go happy every product truson,0.9345,positive,0.575,positive,positive
1,I purchased this syrup in the root beer flavor.  The taste is bad and leaves an unpleasant after taste.  I returned the syrup.,purchased syrup root beer flavor taste bad leaves unpleasant taste returned syrup,-0.765,negative,-0.6749999999999998,negative,negative
5,Iwas delighted when I received my carousel for 35 K-cups.  I can now display all my favorite K-cups.  It looks neat on the counter.  I choose chrome.  I didn't know the carousel would turn showing all my k-cups.  Before getting the carousel I kept my K-cups in a plastic container or a box.  I recommend the carousel and give it a five star rate.  I purchased the carousel from Amazon. I buy all my K-cups through Amazon.<br /><br />Carolyn,iwas delighted received carousel k cups display favorite k cups looks neat counter choose chrome know carousel would turn showing k cups getting carousel kept k cups plastic container box recommend carousel give five star rate purchased carousel amazon buy k cups amazon carolyn,0.91,positive,0.6,positive,positive
1,"The tree arrived practically bare, with half of the remaining leaves dead.  The tree is ugly, and barely hanging on.  I would never recommend this product.",tree arrived practically bare half remaining leaves dead tree ugly barely hanging would never recommend product,-0.8661,negative,-0.1933333333333333,negative,negative
1,"What they fail to mention to everyone is the fact that the candy is all for the decade it was created in. My first piece of candy was an orange tootsie roll. When I bit down I almost broke my teeth it was so rock hard. The product may have been better if it wasn't so old. I also discovered that the small box that I thought was stuffed to the top with candy has paper filler in the bottom. Most of this ""hard to find"" candy can be found at Walmart and various other places for much cheaper prices.",fail mention everyone fact candy decade created first piece candy orange tootsie roll bit almost broke teeth rock hard product may better old also discovered small box thought stuffed top candy paper filler bottom hard find candy found walmart various places much cheaper prices,-0.4243,negative,0.033547008547008546,abstain,negative
5,"Other supermarket brands just don't compare. These Guittard chocolate chips will bring out the best in your favorite recipe, that is if you can help eating them straight out of the bag. I use these in my cherry chocolate chip cookies and they add just the right ""grown up"" touch; the taste is dark without being bitter with just the right amount of sweet. Another favorite is a sprinkle of them on top of corn bread mini muffins, a treat I always enjoyed at a Canadian Pancake House while waiting for Sunday breakfast. Sweet!",supermarket brands compare guittard chocolate chips bring best favorite recipe help eating straight bag use cherry chocolate chip cookies add right grown touch taste dark without bitter right amount sweet another favorite sprinkle top corn bread mini muffins treat always enjoyed canadian pancake house waiting sunday breakfast sweet,0.9822,positive,0.32184065934065936,positive,positive
5,These truffles are so cheep and taste delicious.  Better than some Godiva pieces.  The insides are not overly rich and have the perfect creamy texture that melts away in the mouth.  You can find these in Trader Joe Stores as well.,truffles cheep taste delicious better godiva pieces insides overly rich perfect creamy texture melts away mouth find trader joe stores well,0.8582,positive,0.71875,positive,positive
1,"I used this mix for pizza dough and was terribly disappointed. The dough was much too soft, wrong consistency for crust, and the taste was just ""off"" for pizza crust. I do not know about this mix for other baked goods as I only tried it for pizza.",used mix pizza dough terribly disappointed dough much soft wrong consistency crust taste pizza crust know mix baked goods tried pizza,-0.8689,negative,-0.1791666666666667,negative,negative
4,The coffee is very flavorful.  I'd prefer a medium roast if it were available but this coffee is still very good.  The price is also exceptional.,coffee flavorful prefer medium roast available coffee still good price also exceptional,0.6474,positive,0.5441666666666667,positive,positive
1,"I love crystal light products but I received a sample of this in the mail and will not be purchasing! The taste kind of reminds me of the lemon theraflu, how its bitter and kind of off taste a little bit.",love crystal light products received sample mail purchasing taste kind reminds lemon theraflu bitter kind taste little bit,-0.3382,negative,0.31875000000000003,positive,negative
1,"I ordered this tree for a Valentines gift for my boyfriend.  It looks dead!  We will try to revive however...it doesn't look good.  It looks to me like it may have froze but I'm not an expert.  The packaging is as everyone says a pain which would have been fine had it looked healthy.  Unfortunately there was no zero for a rating.  I got a beautiful diamond necklace, he got a very sick looking tree.",ordered tree valentines gift boyfriend looks dead try revive however look good looks like may froze expert packaging everyone says pain would fine looked healthy unfortunately zero rating got beautiful diamond necklace got sick looking tree,-0.3148,negative,0.11258503401360545,positive,negative
5,I always wondered if using a ready good vinegar would make a big difference in salads.  Answer: yes! this produce is worth the money and a little goes a long ways.,always wondered using ready good vinegar would make big difference salads answer yes produce worth money little goes long ways,0.8516,positive,0.16041666666666665,positive,positive
2,"I know this was supposed to be some great funny movie, but I just didn't get it. It started off OK, Alec Baldwin and Geena Davis were fine, but it just got boring. I couldn't see the point of the movie, even in retrospect. Why make this movie? Plus, the Michael Keaton character was so annoying, I just wanted to go away. I know he was supposed to be annoying, so fine, he did a good job with that, but I don't want to have to listen to it. We watched as a family and my 8-year-old son hated it too. My husband liked it. Maybe it's a guy thing, a grown-up guy thing.",know supposed great funny movie get started ok alec baldwin geena davis fine got boring see point movie even retrospect make movie plus michael keaton character annoying wanted go away know supposed annoying fine good job want listen watched family year old son hated husband liked maybe guy thing grown guy thing,-0.4715,negative,0.016666666666666663,abstain,negative
5,"My husband really likes this flavor, also the Donut House Regular Coffee.  He loves that he can get such a great cup of coffee so fast in the K-cup machine.  We got it pretty fast and in good condition through Amazon.  Had not thought about them for ""grocery"" type things, but have ordered several now and am very pleased with the service.",husband really likes flavor also donut house regular coffee loves get great cup coffee fast k cup machine got pretty fast good condition amazon thought grocery type things ordered several pleased service,0.9279,positive,0.29999999999999993,positive,positive
5,"The vanilla wafer is the best of the sugar free cookies from Murray's, a brand dedicated to sugar free products.  It is so simple and the taste is so authentic that it truly takes you back to when you were a child.",vanilla wafer best sugar free cookies murray brand dedicated sugar free products simple taste authentic truly takes back child,0.9493,positive,0.3833333333333333,positive,positive
5,"These are all natural, raw, and crunchy! I usually hate crunchy cookies, but these are more like chips. All those words that usually turn people off, like raw, or all natural, these are addicting! Try some and increase your intake of organic sprouted nuts and seeds, Dr. Oz would approve!",natural raw crunchy usually hate crunchy cookies like chips words usually turn people like raw natural addicting try increase intake organic sprouted nuts seeds dr oz would approve,0.8877,positive,-0.11614010989010991,negative,positive
1,"Received the package and tried one out immediately. I don't know what the expected shelf life is on a coffe kcup but I think this one expired a long time ago. The coffee had a harsh smell, like when you left the can open and the coffee went stale. The taste was bitter and did not meet my expectations. Cross it off my list!!!!",received package tried one immediately know expected shelf life coffe kcup think one expired long time ago coffee harsh smell like left open coffee went stale taste bitter meet expectations cross list,-0.7556,negative,-0.11875000000000001,negative,negative
2,"I got Teriyaki pack which is an ok flavor, I feel it is on the salty side. The main problem is the shape and texture of the meat. I dont get it why it is made it into the same size strips? that seems unnatural. The only possible answer I can think of is they try to cover up the low quality and different part of meat they mix together, so the texture is somewhat disgusting as the result. Every piece of the jerky is hard to chew, they should have trimed the meat and removed the membrane, but they did not, so you can taste that and chew on that forever. I had to spit it out eventually.",got teriyaki pack ok flavor feel salty side main problem shape texture meat dont get made size strips seems unnatural possible answer think try cover low quality different part meat mix together texture somewhat disgusting result every piece jerky hard chew trimed meat removed membrane taste chew forever spit eventually,-0.4684,negative,-0.06944444444444445,negative,negative
